

[2022-05-31 01:36:35] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:10:35] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:11:03] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:12:04] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:12:06] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:12:21] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:13:11] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:13:20] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:13:55] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:14:23] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:15:00] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:15:13] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:15:26] [AppID 221100] Schema not found on disk
[2022-05-31 23:15:26] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-05-31 23:15:26] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:15:34] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:15:52] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:16:27] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:16:49] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:17:31] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:17:54] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:17:58] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:18:20] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:18:29] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:19:37] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:19:52] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:19:58] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:20:00] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:20:29] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:21:25] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:21:43] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:22:01] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:22:20] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:22:31] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:22:39] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:23:34] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:23:59] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:24:09] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:24:20] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:25:20] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:26:09] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:26:22] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:26:41] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:26:46] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:27:26] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:27:32] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:28:36] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:29:01] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:30:06] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:30:17] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:31:13] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:31:20] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:31:21] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:32:34] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:33:00] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:33:14] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:34:19] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:34:21] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:35:30] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:35:34] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:35:43] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:37:29] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:38:01] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:38:17] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:38:54] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:40:37] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:41:06] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:41:14] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:42:52] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:43:36] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:43:46] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:44:25] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:45:07] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:45:55] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:46:03] [AppID 221100] Schema not found on disk
[2022-05-31 23:46:04] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-05-31 23:46:04] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:46:34] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:46:39] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:47:49] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:48:51] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:49:17] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:50:43] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:51:20] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:51:26] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:52:28] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:53:33] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:53:40] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:56:05] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:56:21] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:58:01] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:58:08] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-05-31 23:59:56] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 00:00:03] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 00:01:10] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 00:01:51] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 00:02:43] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 00:04:51] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 00:05:19] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2022-06-01 07:27:27] [AppID 221100] Schema not found on disk
[2022-06-01 07:27:27] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-06-01 07:27:27] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:28:46] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:30:17] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:31:29] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:33:48] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:36:42] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:38:03] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:39:15] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:41:42] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:43:21] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:46:14] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:47:34] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:50:19] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:52:28] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:53:52] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:56:43] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:58:01] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 07:59:43] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:01:05] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:02:56] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:03:52] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:03:59] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2022-06-01 08:08:16] [AppID 221100] Schema not found on disk
[2022-06-01 08:08:16] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-06-01 08:08:16] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:10:06] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:12:26] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:13:55] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:15:44] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:16:49] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:18:29] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:21:23] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:24:01] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:26:58] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 08:28:30] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:00:27] [AppID 221100] Schema not found on disk
[2022-06-01 09:00:27] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-06-01 09:00:27] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:01:45] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:03:51] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:06:21] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:07:50] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:09:13] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:11:19] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:12:04] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:14:44] [AppID 221100] Schema not found on disk
[2022-06-01 09:14:44] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-06-01 09:14:44] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:15:51] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:17:25] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:19:48] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:21:19] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:23:06] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:24:39] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:25:54] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:28:20] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:30:28] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:33:19] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:35:05] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:37:00] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:39:03] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:41:57] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:44:52] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:46:47] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:48:51] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:50:47] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:53:24] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:55:22] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:56:31] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:58:35] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 09:59:39] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:02:21] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:05:20] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:07:45] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:10:29] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:12:58] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:15:13] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:17:42] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:19:21] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:20:48] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:23:27] [AppID 221100] Schema not found on disk
[2022-06-01 10:23:27] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-06-01 10:23:27] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:23:35] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:24:31] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:24:59] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:26:39] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:28:04] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:29:58] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:31:57] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:34:49] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:37:43] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:38:57] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:41:21] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:43:51] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:46:02] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:47:12] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:49:27] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:50:55] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:51:56] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:53:10] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:56:07] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 10:58:28] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:00:13] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:01:31] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:03:18] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:04:24] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:05:56] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:08:29] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:10:39] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:12:43] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:15:08] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:15:10] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:15:38] [AppID 221100] Schema not found on disk
[2022-06-01 11:15:39] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-06-01 11:15:39] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:17:27] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:18:48] [AppID 221100] Schema not found on disk
[2022-06-01 11:18:49] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-06-01 11:18:49] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:19:32] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:20:22] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:20:46] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:22:51] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:23:00] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:25:25] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:25:43] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:27:08] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:27:32] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:29:53] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:30:25] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:32:03] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:33:04] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:33:54] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:34:05] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:34:08] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:35:21] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:38:00] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:40:36] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:42:59] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:44:16] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:46:01] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:48:26] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:49:39] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:50:19] [AppID 221100] Schema not found on disk
[2022-06-01 11:50:19] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-06-01 11:50:19] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:51:00] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:51:51] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:52:23] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:53:10] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:54:46] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:55:58] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:57:11] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:57:59] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 11:58:47] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:00:03] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:01:37] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:02:46] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:05:08] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:05:29] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting


[2022-06-01 12:17:39] [AppID 221100] Schema not found on disk
[2022-06-01 12:17:39] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-06-01 12:17:39] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:19:08] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:20:49] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:22:46] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:23:46] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:24:53] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:27:44] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:29:29] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:31:23] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:32:53] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:33:20] [AppID 221100] Schema not found on disk
[2022-06-01 12:33:20] [AppID 221100] CAPIJobRequestUserStats - received error 'Failure' (2) from server
[2022-06-01 12:33:20] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:34:00] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:34:42] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:37:38] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:39:49] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:40:55] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:43:03] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
[2022-06-01 12:44:33] [AppID 221100] CAPIJobStoreUserStats::BInit() - no stats found, aborting
